id,question,title,text,answer,label
cc6f16480ac9467bb84c00c0187370d4,Ai là người khai sinh ra nước Trung Hoa dân quốc,Ai là người khai sinh ra nước Trung Hoa dân quốc,"Năm 1971 , Liên Hiệp Quốc thông qua "" Nghị quyết 2758 "" thừa nhận chính phủ nước Cộng hoà Nhân dân Trung Hoa là đại biểu hợp pháp của "" Trung Quốc "" [ 102 ] . Sau đó , Trung Hoa Dân quốc chỉ còn duy trì quan hệ ngoại giao với thiểu số quốc gia , quốc tế cũng chuyển sang gọi là "" Đài Loan "" hoặc "" Trung Hoa Đài Bắc "" [ 35 ] [ 104 ] [ 105 ] . Sau khi Tưởng Giới Thạch mất năm 1975 , Nghiêm Gia Cam kế nhiệm , sau đó Tưởng Kinh Quốc làm tổng thống trong hai nhiệm kỳ .",NaN,True
49e972426f5c41f3b3e3c0992b62ffc1,"Theo thần thoại Hy Lạp, Saturn là tên vị thần nào?","Theo thần thoại Hy Lạp, Saturn là tên vị thần nào?","Ở các nước phương Tây , Sao Thổ mang tên Saturn - vị thần cai quản thời gian và nông nghiệp của người La Mã . Nguyên mẫu của Saturn là thần Cronus trong thần thoại Hy Lạp .",Cronus,False
d01f248523e74cd1ba1911437297829f,"Theo thần thoại Hy Lạp, Saturn là tên vị thần nào?","Theo thần thoại Hy Lạp, Saturn là tên vị thần nào?","Saturn ( tiếng Latinh : Saturnus ) là một vị thần trong tín ngưỡng La Mã cổ đại và là một nhân vật trong thần thoại La Mã , được xem là tương đương với Cronus trong thần thoại Hy Lạp .",Cronus,False
9ee5e5d9f40f4ab2bdc2241e4c39c739,"Theo thần thoại Hy Lạp, Saturn là tên vị thần nào?","Theo thần thoại Hy Lạp, Saturn là tên vị thần nào?","Cronus ( tiếng Hy Lạp : Κρόνος ; còn gọi là Cronos ) là một vị thần trong thần thoại Hy Lạp . Thần là con út của Uranus và Gaia , và là một trong 12 Titan . Vị thần Saturn trong thần thoại La Mã được coi là tương đương với Cronus .",Cronus,False
520aae5052c94953b3230d5e487c3c8c,"Theo thần thoại Hy Lạp, Saturn là tên vị thần nào?","Theo thần thoại Hy Lạp, Saturn là tên vị thần nào?",Sao Thổ được đặt theo tên thần Saturn ( Cronus trong thần thoại Hy Lạp - cha của thần Zeus ) .,Cronus,False
31e8304a46c24b45b03096233e481ed5,"Theo thần thoại Hy Lạp, Saturn là tên vị thần nào?","Theo thần thoại Hy Lạp, Saturn là tên vị thần nào?","Thần Saturn trong thần thoại La Mã tương ứng với thần Cronus trong thần thoại Hy Lạp , là cha của thần Zeus .",Cronus,False
03c18597520740e5bdc0e70d154ac225,Tổng thống Brazil là ai,Tổng thống Brazil là ai,"Tổng thống Nga Vladimir Putin , Tổng thống Brazil Dilma Rousseff , Thủ tướng Đức Angela Merkel cùng các sao như Pele , Beckham , Kaka , Cannavaro ... đều có mặt trên khán đài Maracana .",Dilma Rousseff,False
283d22164a4945219dc6a75abf1e0e61,Tổng thống Brazil là ai,Tổng thống Brazil là ai,""" Ông Trump xứ nhiệt đới "" Jair Bolsonaro đắc cử tổng thống Brazil gày 29/10 .",Jair Bolsonaro,False
ed1cd84b0e164db190e95a3cb0795cef,Tổng thống Brazil là ai,Tổng thống Brazil là ai,' Trump xứ nhiệt đới ' Bolsonaro đắc cử tổng thống Brazil - Thế giới - ZING.VN,Bolsonaro,False
e851732134924cdea15d5ce927ef39fc,Tổng thống Brazil là ai,Tổng thống Brazil là ai,"Laura Chincilla , cựu tổng thống Costa Rica và chủ tịch phái đoàn quan sát bầu cử của Tổ chức các quốc gia châu Mỹ , cho biết cuộc bầu cử tổng thống Brazil đã diễn ra êm đềm và theo trật tự .",NaN,True
dc817c404ef7402488acde5ece5bb5da,Tổng thống Brazil là ai,Tổng thống Brazil là ai,tổng thống Brazil - Tìm kiếm tổng thống Brazil - ZING.VN,NaN,True
df4f6d98f1ea40b791a5c42daa50d02e,Tổng thống Brazil là ai,Tổng thống Brazil là ai,"tổng thống Brazil , hứa hẹn mang đến sự thay đổi lớn cho quốc gia Mỹ La tinh . "" > ' Trump xứ nhiệt đới ' Bolsonaro đắc cử tổng thống Brazil",Bolsonaro,False
acf6252efe9842f0af3aad491c7ed3bb,Tổng thống Brazil là ai,Tổng thống Brazil là ai,"Ông Jair Bolsonaro , người theo chủ nghĩa dân tộc cánh hữu , đã tuyên thệ nhậm chức tổng thống Brazil hôm 1/1 năm 2019 . Ngay lập tức ông đã kêu gọi Quốc hội chống lại nạn tham nhũng kinh niên ở nước này .",Jair Bolsonaro,False
77dfc598f947490fbcb0ebea5ca8f90b,Tổng thống Brazil là ai,Tổng thống Brazil là ai,"Với 61/81 phiếu thuận từ thượng viện , bà Dilma Rousseff chính thức bị bãi nhiệm khỏi chức vụ tổng thống Brazil hôm 31/8 .",NaN,True
aa224d1b0bf443a9a6c5b78fae36ddaa,Tổng thống Brazil là ai,Tổng thống Brazil là ai,"Tổng thống Brazil Rousseff dõng dạc tuyên bố : “ Brazil đã sẵn sàng cho một mùa giải của tất cả các mùa giải ” , bất chấp làn sóng biểu tình đang lan rộng khắp nơi .",Rousseff,False
e6090a5822074b6e9b05d64374914843,Tổng thống Brazil là ai,Tổng thống Brazil là ai,Ứng cử viên Bolsonaro dẫn đầu trước thềm bầu cử Tổng thống Brazil,NaN,True
0a9d8f92a3e74e34ae3e0a643393a776,Ai là vợ của Messi,Ai là vợ của Messi,"Lúc này , cặp đôi kể như đã công khai mối quan hệ với công chúng . Tháng 11 năm 2012 , Antonella hạ sinh con trai đầu lòng Thiago cho Messi . Kể từ đó , mặc dù chưa có hôn thú chính thức nhưng ai cũng xem Antonella chính là vợ của Messi",Antonella,False
e49e3e0a2c5047ceaa2fa20d343eddb1,Ai là vợ của Messi,Ai là vợ của Messi,"Tháng 11 năm 2012 , Antonella hạ sinh con trai đầu lòng Thiago cho tiền đạo của Barca . Kể từ đó , mặc dù chưa có hôn thú chính thức nhưng ai cũng xem cô sinh viên đến từ Rosario như vợ của Messi 3 năm sau , tới ngày 11/9/2015 , Thiago chính thức lên trở thành anh trai khi cậu em Mateo ra đời .",NaN,True
eea9ecf19cca4295b85cf96a39ca02fd,Ai là vợ của Messi,Ai là vợ của Messi,"Năm 2012 , Messi và Antonella từng bị đồn sẽ chính thức kết hôn , nhưng cuối cùng hai người vẫn chưa tiến thêm bước nữa . Tháng 11 năm 2012 , Antonella hạ sinh con trai đầu lòng Thiago cho tiền đạo của Barca . Kể từ đó , mặc dù chưa có hôn thú chính thức nhưng ai cũng xem cô sinh viên đến từ Rosario như vợ của Messi .",Antonella,False
e701ac0475974ca6b5564b3404e7232e,Ai là vợ của Messi,Ai là vợ của Messi,"“ Phía sau một người đàn ông thành công , luôn có bóng dáng của một người phụ nữ ” , 2 cô gái đã đứng phía sau sự thành công của Messi và Ronaldo đó chính là Antonella Roccuzzo ( vợ của Messi ) và Georgina Rodriguez ( bạn gái của Ronaldo ) .",Antonella Roccuzzo,False
04332e0fbc324f7ea170d09f55031fc4,Ai là vợ của Messi,Ai là vợ của Messi,Vợ Messi - đệ nhất phu nhân Lionel Messi Đức Mạnh Vợ Lionel Messi - đệ nhất phu nhân Vợ tiền đạo Messi - đệ nhất phu nhân Vợ ngôi sao Messi - đệ nhất phu nhân,NaN,True
9eca902b0adc4c768aa2befed94b92b3,Ai là vợ của Messi,Ai là vợ của Messi,"Tuy nhiên , bên cạnh Messi chỉ có một cô bạn gái lâu năm từ thuở thiếu thời là Antonella Roccuzzo . Antonella sinh ngày 26 tháng 2 năm 1988 tại Rosario , Argentina . Cô nàng là con gái của Jose Roccuzzo , một doanh nhân trong lĩnh vực siêu thị , và Patricia Blanco , một người vợ nội trợ đảm đang .",NaN,True
9476eeae7ebe4153b65f1802c09244be,Ai là vợ của Messi,Ai là vợ của Messi,"Vợ chồng chân sút người Argentina và con trai đầu lòng chụp ảnh kỷ niệm bên Cup nhà vua . Ngoài Thiago , Messi và vợ còn có hai con trai là Mateo ( hai tuổi ) và Ciro mới sinh .",NaN,True
92fcd39f8ddc47a8992723fd7f3ba91e,Ai là vợ của Messi,Ai là vợ của Messi,Antonella Roccuzzo có sung sướng khi làm vợ Messi ? | TTVH Online,Antonella Roccuzzo,False
e0b98f8595314df39536aadecdfd598c,Ai là vợ của Messi,Ai là vợ của Messi,"Năm 1996 , cậu bé Lionel Messi 9 tuổi có cơ hội chơi bóng , luyện tập cùng một đồng đội tên Lucas Scaglia . Trong một lần đến nhà cậu bạn , Messi đã gặp được ... cô em họ của Lucas và cảm mến cô bé ngay từ cái nhìn đầu tiên . Cô bé đó chính là Antonella Roccuzzo - người vợ hiện tại của Messi , cũng là người phụ nữ duy nhất trong cuộc đời chàng cầu thủ suốt 22 năm qua .",Antonella Roccuzzo,False
4836f0d5e44c4a0da1d064d05664be32,Ai là vợ của Messi,Ai là vợ của Messi,"Trước World Cup ở Nam Phi diễn ra , chuyện tình của cặp đôi mới được công khai . Antonella chuyển đến sống chung nhà với Messi . Dù chưa kết hôn chính thức , nhưng mọi người đều xem Antonella như vợ của Messi .",Antonella,False
0cf6fd5782cf476284290c7e5faa9168,Tổng thống Hoa kỳ là ai,Tổng thống Hoa kỳ là ai,"Năm 2007 , công ty thống kê đại chúng Rasmussen Reports tiến hành cuộc thăm dò ý kiến công chúng về việc họ ủng hộ và không ủng hộ tổng thống Hoa Kỳ nào 6 tổng thống có ít nhất 80% ý kiến ủng hộ ( favorable ) là George Washington , Abraham Lincoln , Thomas Jefferson , Theodore Roosevelt , Franklin D. Roosevelt , and John F. Kennedy , 2 tổng thống duy nhất có ít nhất 50% ý kiến không ủng hộ ( unfavorable ) là Richard Nixon và George W. Bush . [ 2 ]",NaN,True
6533f7efe99f4e02ada3f02cb3e2bdff,Tổng thống Hoa kỳ là ai,Tổng thống Hoa kỳ là ai,"Abraham Lincoln , Tổng thống Hoa Kỳ thứ 16 , người đã thành công giữ vững liên bang trong thời Nội chiến Hoa Kỳ .",Abraham Lincoln,False
339252e7841246859566856d86a87bd7,Tổng thống Hoa kỳ là ai,Tổng thống Hoa kỳ là ai,"George Washington , Tổng thống Hoa Kỳ đầu tiên , đã tạo ra một tiền lệ không chính thức khi chỉ phục vụ hai nhiệm kỳ bốn năm mà sau đó đã được các tổng thống kế nhiệm làm theo cho đến năm 1940 . Trước thời Tổng thống Franklin D. Roosevelt cũng đã có hai tổng thống đã tìm cách ra tranh cử nhiệm kỳ ba vì được những người ủng hộ khuyến khích , đó là Tổng thống Ulysses S. Grant và Theodore Roosevelt . Tuy nhiên cả hai đều không thành công .",George Washington,False
61b93ed7797c4b65a274ea3e44066c23,Tổng thống Hoa kỳ là ai,Tổng thống Hoa kỳ là ai,"Trump , một đảng viên đảng Cộng hoà , là một doanh nhân đến từ New York vào thời điểm chiến thắng của ông trong cuộc bầu cử tổng thống năm 2016 đánh bại ứng cử viên đảng Dân chủ đảng Dân chủ Hillary Clinton . Người cùng trong liên danh , cựu Thống đốc Mike Pence của Indiana , nhậm chức Phó Tổng thống thứ 48 của Hoa Kỳ vào cùng một ngày . Ở tuổi 70 , Trump là người già nhất nhậm chức tổng thống Hoa Kỳ .",Trump,False
0763cb530c564ea8bbef7c9ff7aeece5,Tổng thống Hoa kỳ là ai,Tổng thống Hoa kỳ là ai,"Thomas Woodrow Wilson ( 28 tháng 12 năm 1856 – 3 tháng 2 năm 1924 ) , là Tổng thống Hoa Kỳ thứ 28 . Là một người mộ đạo Giáo hội Trưởng Lão và là nhà trí thức hàng đầu của Thời kỳ tiến bộ , ông đã làm chủ tịch của Đại học Princeton và sau đó là một thống đốc cải tổ của tiểu bang New Jersey năm 1910 . Với sự kiện Theodore Roosevelt và William Howard Taft chia nhau phiếu bầu của Đảng Cộng hoà , Wilson đã được bầu làm tổng thống thuộc Đảng Dân chủ vào năm 1912 .",Thomas Woodrow Wilson,False
b1f038f8549142499f79cd09c2b6c2a1,Ai là vợ của Năm Cam,Ai là vợ của Năm Cam,"Hồi mới lên trại giam , phạm nhân trong trại nhìn Trúc “ Mẫu hậu ” với vẻ sợ sệt . Cái uy phong của một bà trùm – vợ Năm Cam khiến cho tất cả mọi người đều e dè khi nói chuyện với bà . Những ngày đó Trúc “ Mẫu hậu ” cũng chỉ giam mình một chỗ , không nói chuyện với ai .",Trúc “ Mẫu hậu ”,False
ef70e4ee58634bb9b56ead9dca88583a,Ai là vợ của Năm Cam,Ai là vợ của Năm Cam,"Thương em trai , Tư Xẩm ( chị gái Năm Cam ) è cổ gánh luôn trách nhiệm nuôi thằng con trai của Năm Cam , đặt cho nó cái tên Hai “ dái ” , theo thông tục của các gia đình ít học để tránh bệnh tật , tai ương cho thằng bé . Tuy nhiên , đối với bất kỳ ai , Hai “ dái ” không hề là con trai của Năm Cam và coi như y chưa từng có vợ . Ai có thể tưởng tượng nổi một thằng nhóc loắt choắt mới 15 tuổi đầu như Năm Cam đã lên chức làm cha .",NaN,True
568fbfc86ffb4311923ff74521d1c8a1,Ai là vợ của Năm Cam,Ai là vợ của Năm Cam,"Ai đã gặp Trúc “ Mẫu hậu ” trong trại giam và gặp Trúc “ Mẫu hậu ” ngoài đời , sẽ khó lòng nhận ra hai con người này là một . Trong bức ảnh Trúc “ Mẫu hậu ” chụp ở phiên toà xét xử vụ án Năm Cam năm 2003 trông rất sắc sảo , ánh nhìn lạnh lẽo . Ở trong trại giam , Trúc “ Mẫu hậu ” gầy đi nhiều , gương mặt nhiều nỗi buồn , vẻ sắc sảo của vợ một ông trùm cỡ bự đã biến mất .",Trúc “ Mẫu hậu ”,False
de6f5cbf0daa4f84ae33afa56784721e,Ai là vợ của Năm Cam,Ai là vợ của Năm Cam,"Vợ đầu của trùm "" xã hội đen "" Năm Cam là một người phụ nữ vô danh , chẳng mấy ai biết đến . Chính bà là người đã sinh đứa con trai đầu lòng cho Năm Cam .",NaN,True
4a0d6344ecf041599148e121333e68f2,Ai là vợ của Năm Cam,Ai là vợ của Năm Cam,Người vợ đầu tiết lộ thói trăng hoa của trùm Năm Cam,NaN,True
932ada6d6ad9400e894cb934cfda8e8f,Ai là Hiệu trưởng Trường Đại học Bách khoa TP HCM,Ai là Hiệu trưởng Trường Đại học Bách khoa TP HCM,"Nguyễn Thiện Nhân , Uỷ viên Bộ Chính trị , Bí thư Thành uỷ Thành phố Hồ Chí Minh , nguyên Chủ tịch Uỷ ban Trung ương Mặt trận Tổ quốc Việt Nam , nguyên Phó Thủ tướng , nguyên Bộ trưởng Bộ giáo dục và từng là Phó Hiệu trưởng Đại học Bách Khoa Thành phố Hồ Chí Minh .",NaN,True
2f91923ae36a4a558f36e3ce42967279,Ai là Hiệu trưởng Trường Đại học Bách khoa TP HCM,Ai là Hiệu trưởng Trường Đại học Bách khoa TP HCM,"Sáng 14/5 , Giám đốc Đại học Quốc gia TP HCM trao quyết định bổ nhiệm PGS Mai Thanh Phong làm Hiệu trưởng Đại học Bách khoa .",Mai Thanh Phong,False
58f772a55e884209a150ac8a7317181d,Ai là Hiệu trưởng Trường Đại học Bách khoa TP HCM,Ai là Hiệu trưởng Trường Đại học Bách khoa TP HCM,"Như vậy , 2/6 trường đại học thành viên thuộc ĐHQG TPHCM có hiệu trưởng mới . Trong tuần qua , ĐH Quốc gia TPHCM có quyết định bổ nhiệm có thời hạn PGS.TS Ngô Thị Phương Lan , Phó hiệu trưởng Trường ĐH Khoa học xã hội và nhân văn TP. HCM giữ chức hiệu trưởng trường này .",NaN,True
31ceb40e82fc4e5597bc13411c5a3d5f,Ai là Hiệu trưởng Trường Đại học Bách khoa TP HCM,Ai là Hiệu trưởng Trường Đại học Bách khoa TP HCM,PGS.TS Mai Thanh Phong vừa được Giám đốc ĐH Quốc gia TPHCM bổ nhiệm giữ chức hiệu trưởng trường ĐH Bách khoa TPHCM . Tân hiệu trưởng này là người tâm huyết với hoạt động khởi nghiệp sáng tạo .,Mai Thanh Phong,False
c5ce7e19cae74ee9a7677c86e68a1220,Ai là Hiệu trưởng Trường Đại học Bách khoa TP HCM,Ai là Hiệu trưởng Trường Đại học Bách khoa TP HCM,"Giám đốc ĐHQG TPHCM đã có quyết định bổ nhiệm có thời hạn PGS.TS Mai Thanh Phong giữ chức hiệu trưởng Trường ĐH Bách khoa , ĐHQG TPHCM thay cho GS.TS Vũ Đình Thành hết tuổi làm quản lý .",Mai Thanh Phong,False
b6a0cbdfa76a45ee8d8fbd93bf64ec71,Trọng tài nào đã đoạt danh hiệu Còi vàng V-League 2015?,Trọng tài nào đã đoạt danh hiệu Còi vàng V-League 2015?,"Sáng 26/9 , tại trụ sở Liên đoàn Bóng đá Việt Nam đã diễn ra kiểm phiếu các giải thưởng Trọng tài và Trợ lý trọng tài xuất sắc nhất mùa giải Toyota V-league 2015 . Kết quả , danh hiệu "" Trọng tài xuất sắc nhất "" đã thuộc về trọng tài Võ Minh Trí với 147 điểm .",Võ Minh Trí,False
d64a553c0c6c4ea291fd5a73e0a79abf,Trọng tài nào đã đoạt danh hiệu Còi vàng V-League 2015?,Trọng tài nào đã đoạt danh hiệu Còi vàng V-League 2015?,"Tuy nhiên , ông Hùng cũng khẳng định , chưa bao giờ được phía Ban trọng tài hay VFF đặt vấn đề trao đổi về hai cuốn sổ đó . Thậm chí , người ta đang tìm cách xa lánh tôi . Kết thúc mùa giải V-League 2015 vừa qua , cựu trọng tài Dương Mạnh Hùng đã gửi bức thư đầy tâm huyết của mình về bóng đá nước nhà với nhiều trăn trở .",NaN,True
5f6d3c03815047479f751db6f0633b40,Trọng tài nào đã đoạt danh hiệu Còi vàng V-League 2015?,Trọng tài nào đã đoạt danh hiệu Còi vàng V-League 2015?,"V-League 2015 vừa kết thúc với nhiều vấn đề nổi cộm , trong đó có công tác trọng tài . Và khi bóng đá Việt Nam đang cần những người giỏi , có tâm , có tài thì người ta lại nhớ da diết cái tên Dương Mạnh Hùng . Câu hỏi , vì sao trọng tài Dương Mạnh Hùng không còn được VFF trọng dụng nữa vẫn chưa có lời đáp thoả đáng mà chỉ là những nỗi tiếc nuối , day dứt của người trong cuộc .",NaN,True
8805aa5152fb4ac7bc116d57a29b580c,Trọng tài nào đã đoạt danh hiệu Còi vàng V-League 2015?,Trọng tài nào đã đoạt danh hiệu Còi vàng V-League 2015?,Hôm nay Ban trọng tài của LĐBĐ Việt Nam ( VFF ) đã công bố các danh hiệu dành cho các trọng tài và trợ lý trọng tài 2013 . Trọng tài Nguyễn Trọng Thư của Đà Nẵng đã giành danh hiệu Còi vàng 2013 .,NaN,True
0d613050249a4168a1b48a80f6bd5f2e,Trọng tài nào đã đoạt danh hiệu Còi vàng V-League 2015?,Trọng tài nào đã đoạt danh hiệu Còi vàng V-League 2015?,"Với sự vượt trội về số trận làm nhiệm vụ cũng như số trận đấu có độ khó cao , trọng tài Võ Minh Trí đạt được 147 điểm , qua đó giành danh hiệu Còi vàng cho trọng tài chính xuất sắc ở mùa giải 2015 . Ông Võ Minh Trí bỏ xa đồng nghiệp Hoàng Anh Tuấn ( Còi bạc , 42 điểm ) và Nguyễn Đức Vũ ( Còi đồng , 24 điểm ) .",Võ Minh Trí,False
dab44750b071496c927f4048886170ba,ai là đạo diễn bộ phim cánh đồng hoang,ai là đạo diễn bộ phim cánh đồng hoang,"Theo lời bà The , sau khi tiếng tăm bộ phim Cánh đồng hoang lan truyền khắp nơi , có mấy người trong đoàn làm phim đến hỏi , xin vợ chồng bà cho thằng Khương theo nghề diễn viên ( lúc đó Khương khoảng 10 - 12 tuổi ) . Nếu gia đình bà đồng y thì họ sẽ đưa Khương đi luôn nhưng vợ chồng bà thương con quyết không cho nó đi xa , cho dù nghèo mấy đi nữa cũng không rời con mình …",NaN,True
6d1578b4ec3d456284e73e216b59e4f2,ai là đạo diễn bộ phim cánh đồng hoang,ai là đạo diễn bộ phim cánh đồng hoang,"Sau khi phim Cánh đồng hoang được trình chiếu thì anh em nói đùa là bộ phim của "" Sơn , Sến , Sáng "" , sau gọi là phim của ba chữ S.",NaN,True
8b8ecbdd7544437ba8fb43a94a42d232,ai là đạo diễn bộ phim cánh đồng hoang,ai là đạo diễn bộ phim cánh đồng hoang,"Cùng trong một năm 1981 , tại hai Liên hoan phim lớn thế giới , Lai-xích ( Cộng hoà Dân chủ Đức ) , Mát-xcơ-va ( Liên Xô ) , hai bộ phim của Việt Nam là Đường dây lên sông Đà và Cánh đồng hoang giành hai huy chương vàng . Nhưng công tác phê bình của nước ta đã không nhạy bén phát hiện , phân tích , lý giải và hướng dẫn người xem thấy được thành tựu lớn lao của nền điện ảnh dân tộc và những đóng góp quý báu của các nghệ sĩ . Đặc biệt đối với phim Cánh đồng hoang trong một thời gian khá dài đã tồn tại những quan niệm khác nhau về cái kết của phim , về hiện thực cuộc sống và hư cấu nghệ thuật mà không hề có ngòi bút của phê bình can thiệp .",NaN,True
4e936a234ea24d61aebaaa1635f1df7b,ai là đạo diễn bộ phim cánh đồng hoang,ai là đạo diễn bộ phim cánh đồng hoang,"Trở lại câu chuyện đóng phim Cánh đồng hoang , bà The ( mẹ Khương ) nhớ lại : “ Hồi đó đạo diễn Hồng Sến và những người trong đoàn làm phim tìm nhiều đứa trẻ lứa thằng Khương để đóng vai con của vợ chồng Ba Đô nhưng không em nào được chọn . Lựa hoài không có đứa nào thì tình cờ ổng thấy thằng nhỏ nhà tui , ổng kết liền ! ” .",NaN,True
b12bab39d8714187af8ff2fef0a8ddc8,ai là đạo diễn bộ phim cánh đồng hoang,ai là đạo diễn bộ phim cánh đồng hoang,Diễn viên Thuý An và đứa bé trong phim Cánh đồng hoang,NaN,True
00558ba9a17b49f2904417f4bb8a0e7c,Thủ Tướng Ireland là ai,Thủ Tướng Ireland là ai,"Mới đây , ông Leo Varadkar đã đắc cử và trở thành tân Thủ Tướng Ireland . Ông cũng là Tổng thống đồng tính công khai đầu tiên trên thế giới với mối tình đẹp như mơ với người bạn trai trẻ trung , cao ráo - bác sĩ Matt Barrett .",Leo Varadkar,False
ee544efd350543b7a5cc8bcd6f9e7643,Ai là Nga hoàng cuối cùng của nước Nga?,Ai là Nga hoàng cuối cùng của nước Nga?,Nga hoàng Nikolai II ( 19/5/1868 - 17/7/1918 ) lên ngôi năm 1894 và thoái vị năm 1917 . Ông được biết đến trong lịch sử là vị hoàng đế cuối cùng của nước Nga và là nạn nhân trong cuộc thảm sát tháng 7/1918.,Nikolai II,False
09a248a41fff4e3b8ad7fb6c68c10818,Ai là Nga hoàng cuối cùng của nước Nga?,Ai là Nga hoàng cuối cùng của nước Nga?,"Nikolay II , Nikolay Alexandrovich Romanov [ nʲɪkɐˈlaj ftɐˈroj , nʲɪkɐˈlaj əlʲɪkˈsandrəvʲɪʨ rɐˈmanəf ] , phiên âm tiếng Việt là Nicôlai II Rômanốp [ 1 ] hay Ni-cô-lai II ) ( 19 tháng 5 năm 1868 – 17 tháng 7 năm 1918 ) là vị Hoàng đế , hay Sa hoàng cuối cùng trong lịch sử Nga , cũng là Đại Công tước Phần Lan và Vua Ba Lan trên danh nghĩa . [ 2 ] Tên đầy đủ của Nikolai II là Nikolai Aleksandrovich Romanov ( tiếng Nga : Николай Александрович Романов ) . Tước hiệu chính thức của ông là Nikolas Đệ nhị , Hoàng đế và Đấng cai trị chuyên chính của toàn nước Nga [ 3 ] .","Nikolay II , Nikolay Alexandrovich Romanov",False
51df412b794b44b59fc54b700319a927,Ai là Nga hoàng cuối cùng của nước Nga?,Ai là Nga hoàng cuối cùng của nước Nga?,"Những cuộc đình công liên tục diễn ra đã khiến chế độ của Sa hoàng cuối cùng không còn lý do gì để có thể tồn tại . Một người phục vụ trong nhóm thái y của gia đình Nicolai II khi vương triều tan rã đã quay về quê nhà ở Ekaterinburg và kể lại : Cách mạng tháng 2-1917 giành thắng lợi , Nicolai II buộc phải thoái vị nhường quyền điều hành nước Nga cho Chính phủ tư sản lâm thời . Ông và gia đình bị giam lỏng tại cung điện Alexander ở Hoàng Thôn .",NaN,True
140d0e39bfc042739da17f514867be89,Ai là Nga hoàng cuối cùng của nước Nga?,Ai là Nga hoàng cuối cùng của nước Nga?,"Dưới thời Aleksandr II , triều đình Nga hoàng phải đối phó với một vài cuộc bạo loạn . [ 19 ] Năm 1863 một phong trào khởi nghĩa bùng nổ tại Ba Lan , cuối cùng cũng nhận lấy chiến bại vào mùa thu năm 1864 . [ 69 ] Năm xưa , các thầy của ông đã cho rằng Aleksandr là người dễ lùi bước trước khó khăn , thật vậy , trong những năm 1865 - 1866 ông chán nản vì những cải cách của ông đã không làm cho xã hội nước Nga được hoà thuận .",NaN,True
f0fc079e5d2247a9a3043eda0588db30,Ai là Nga hoàng cuối cùng của nước Nga?,Ai là Nga hoàng cuối cùng của nước Nga?,"Alexander ( Aleksandr ) II Nikolaevich ( tiếng Nga : Александр II Николаевич , Chuyển tự tiếng Nga sang ký tự Latinh : Aleksandr II Nikolayevich , phiên âm tiếng Việt là A-lếch-xan-đrơ II [ 1 ] ) ( 29 tháng 4 [ cũ 17 tháng 4 ] năm 1818 , Moskva – 13 tháng 3 [ cũ 1 tháng 3 ] năm 1881 , Sankt-Peterburg ) , cũng được biết như Aleksandr vị Nga hoàng giải phóng ( tiếng Nga : Александр Освободитель , Aleksandr Osvoboditel ' ) , là một trong những vị Hoàng đế , hay Sa hoàng cuối cùng của đế quốc Nga , trị vì từ năm 3 tháng 3 năm 1855 đến khi ông bị ám sát vào năm 1881 . Ông cũng kiêm nhiệm chức Đại công tước xứ Phần Lan và Vua Ba Lan . Nhà sử học Edvard Radzinsky ( s",Alexander ( Aleksandr ) II Nikolaevich,False
e5bd850cb1774421b5a570a7e45bb988,tổng giám đốc công ty Google,tổng giám đốc công ty Google,"Tên miền www.google.com được đăng ký ngày 15 tháng 9 năm 1997 . Họ chính thức thành lập công ty Google , Inc ngày 4 tháng 9 năm 1998 tại một ga ra của nhà Susan Wojcicki ( được thuê làm nhân viên đầu tiên của Google , Phó Chủ tịch cấp cao , phụ trách bộ phận quảng cáo ) tại Menlo Park , California .",NaN,True
1ff6434200ec4efb8b81e20e71bd9e6f,tổng giám đốc công ty Google,tổng giám đốc công ty Google,"ICTnews - Google vừa tuyên bố cuộc tái cấu trúc lớn chưa từng có , theo đó , công ty sẽ có Tổng Giám đốc mới : Sundar Pichai .",Sundar Pichai,False
a1d1c0690fe94ed2ab384b9b7f28a4f9,tổng giám đốc công ty Google,tổng giám đốc công ty Google,"Sau cuộc tái cấu trúc , nhà sáng lập Larry Page sẽ điều hành công ty hoàn toàn mới có tên Alphabet , là công ty mẹ của nhiều công ty con như Life Sciences , Calico . Sergey Brin trở thành Chủ tịch Alphabet . Người đứng đầu Android và Chrome , Sundar Pichai , trở thành Tổng Giám đốc của công ty con Google .",Sundar Pichai,False
bcc14a0152a54bdfab02667e9b98b573,tổng giám đốc công ty Google,tổng giám đốc công ty Google,"Trong thông cáo báo chí về quyết định bổ nhiệm Pichai làm Tổng Giám đốc Google , Page viết : “ Anh ấy ( Pichai ) đã thực sự thăng chức từ tháng 10 năm ngoái khi phụ trách sản phẩm và kỹ thuật cho các mảng Internet của chúng tôi . Sergey và tôi vô cùng phấn khích trước sự tiến bộ và cống hiến của anh cho công ty . Rõ ràng với chúng tôi và ban quản trị , đây là thời điểm Sundar trở thành Tổng Giám đốc Google .",Pichai,False
02286bcf19c9412886b12435518e3ef5,tổng giám đốc công ty Google,tổng giám đốc công ty Google,"Kể từ khi Google thực hiện cuộc tái cơ cấu lớn chưa từng có , Larry Page trở thành Tổng Giám đốc ( CEO ) công ty mẹ Alphabet , Sundar Pichai ngồi lên chiếc ghế cao nhất của Google . Bên dưới Pichai là không ít các lãnh đạo khác , chịu trách nhiệm báo cáo trực tiếp công việc cho mình . Có thể nói , đây chính là những “ cánh tay phải ” đắc lực của vị CEO gốc Ấn .",NaN,True
